Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),Gas CC Generation (MW),Power from Storage and Gas CC to Storage (MW)
4576,0.0,0.0,0.0,0.0,30758.742,-820.33382
4577,0.0,0.0,0.0,0.0,30758.742,-2065.8339
4578,0.0,0.0,0.0,0.0,30758.742,-2907.9427
4579,0.0,0.0,0.0,0.0,30758.742,-3193.1778
4580,0.0,0.0,0.0,0.0,30758.742,-2301.3765
4581,0.0,0.0,0.0,0.0,30758.742,-1499.8721
4582,0.0,0.0,0.0,0.0,30758.742,-40.550238
4583,0.0,0.0,0.0,0.0,30758.742,2872.575999999999
4584,0.0,0.0,0.0,0.0,30758.742,5399.831000000002
4585,0.0,0.0,0.0,0.0,30758.742,7253.23911
4586,0.0,0.0,0.0,0.0,30758.742,8572.559999999998
4587,0.0,0.0,0.0,0.0,30758.742,9682.534
4588,0.0,0.0,0.0,0.0,30758.742,10426.516
4589,0.0,0.0,0.0,0.0,30758.742,10234.675
4590,0.0,0.0,0.0,0.0,30758.742,9218.774000000005
4591,0.0,0.0,0.0,0.0,30758.742,7813.381000000001
4592,0.0,0.0,0.0,0.0,30758.742,5799.0723
4593,0.0,0.0,0.0,0.0,30758.742,4972.8323
4594,0.0,0.0,0.0,0.0,30758.742,4274.2895
4595,0.0,0.0,0.0,0.0,30758.742,3115.0317
4596,0.0,0.0,0.0,0.0,30758.742,2165.1675
4597,0.0,0.0,0.0,0.0,30758.742,1103.2169
4598,0.0,0.0,0.0,0.0,30758.742,-435.13138
4599,0.0,0.0,0.0,0.0,30758.742,-2155.3127
4600,0.0,0.0,0.0,0.0,30758.742,-3908.6873
4601,0.0,0.0,0.0,0.0,30758.742,-5068.2579
4602,0.0,0.0,0.0,0.0,30758.742,-6040.19
4603,0.0,0.0,0.0,0.0,30758.742,-5946.3372
4604,0.0,0.0,0.0,0.0,30758.742,-4824.6403
4605,0.0,0.0,0.0,0.0,30758.742,-3787.6003
4606,0.0,0.0,0.0,0.0,30758.742,-1739.4633
4607,0.0,0.0,0.0,0.0,30758.742,1092.2229000000002
4608,0.0,0.0,0.0,0.0,30758.742,3745.8892
4609,0.0,0.0,0.0,0.0,30758.742,6069.654999999999
4610,0.0,0.0,0.0,0.0,30758.742,7975.972000000002
4611,0.0,0.0,0.0,0.0,30758.742,9209.2668
4612,0.0,0.0,0.0,0.0,30758.742,9742.0
4613,0.0,0.0,0.0,0.0,30758.742,9863.3889
4614,0.0,0.0,0.0,0.0,30758.742,8952.117
4615,0.0,0.0,0.0,0.0,30758.742,7589.8927
4616,0.0,0.0,0.0,0.0,30758.742,5904.9045
4617,0.0,0.0,0.0,0.0,30758.742,4683.6369
4618,0.0,0.0,0.0,0.0,30758.742,4172.7435
4619,0.0,0.0,0.0,0.0,30758.742,3013.1121
4620,0.0,0.0,0.0,0.0,30758.742,1719.428
4621,0.0,0.0,0.0,0.0,30758.742,638.60252
4622,0.0,0.0,0.0,0.0,30758.742,-1573.9495
4623,0.0,0.0,0.0,0.0,30758.742,-3586.8336
4624,0.0,0.0,0.0,0.0,30758.742,-5192.7454
4625,0.0,0.0,0.0,0.0,30758.742,-6463.2055
4626,0.0,0.0,0.0,0.0,30758.742,-7270.636
4627,0.0,0.0,0.0,0.0,30758.742,-6808.3973
4628,0.0,0.0,0.0,0.0,30758.742,-5562.3562
4629,0.0,0.0,0.0,0.0,30758.742,-4216.2374
4630,0.0,0.0,0.0,0.0,30758.742,-2971.2351
4631,0.0,0.0,0.0,0.0,30758.742,363.14959999999996
4632,0.0,0.0,0.0,0.0,30758.742,3118.3899
4633,0.0,0.0,0.0,0.0,30758.742,5518.965
4634,0.0,0.0,0.0,0.0,30758.742,7694.535
4635,0.0,0.0,0.0,0.0,30758.742,8958.665999999997
4636,0.0,0.0,0.0,0.0,30758.742,9954.960999999996
4637,0.0,0.0,0.0,0.0,30758.742,10492.336000000003
4638,0.0,0.0,0.0,0.0,30758.742,10349.939999999995
4639,0.0,0.0,0.0,0.0,30758.742,9901.301
4640,0.0,0.0,0.0,0.0,30758.742,8669.6652
4641,0.0,0.0,0.0,0.0,30758.742,7533.801999999996
4642,0.0,0.0,0.0,0.0,30758.742,6645.8084
4643,0.0,0.0,0.0,0.0,30758.742,5628.918
4644,0.0,0.0,0.0,0.0,30758.742,4316.305
4645,0.0,0.0,0.0,0.0,30758.742,3240.8994
4646,0.0,0.0,0.0,0.0,30758.742,1618.4882
4647,0.0,0.0,0.0,0.0,30758.742,-208.30932
4648,0.0,0.0,0.0,0.0,30758.742,-2026.149
4649,0.0,0.0,0.0,0.0,30758.742,-3550.8964
4650,0.0,0.0,0.0,0.0,30758.742,-4666.3686
4651,0.0,0.0,0.0,0.0,30758.742,-4829.7738
4652,0.0,0.0,0.0,0.0,30758.742,-3767.2686
4653,0.0,0.0,0.0,0.0,30758.742,-2799.1147
4654,0.0,0.0,0.0,0.0,30758.742,-1256.8657
4655,0.0,0.0,0.0,0.0,30758.742,1520.4111
4656,0.0,0.0,0.0,0.0,30758.742,4474.240999999998
4657,0.0,0.0,0.0,0.0,30758.742,6843.760000000002
4658,0.0,0.0,0.0,0.0,30758.742,8564.701000000001
4659,0.0,0.0,0.0,0.0,30758.742,10048.874000000003
4660,0.0,0.0,0.0,0.0,30758.742,11015.089
4661,0.0,0.0,0.0,0.0,30758.742,11530.202000000005
4662,0.0,0.0,0.0,0.0,30758.742,11824.873
4663,0.0,0.0,0.0,0.0,30758.742,11855.880000000005
4664,0.0,0.0,0.0,0.0,30758.742,10705.305999999997
4665,0.0,0.0,0.0,0.0,30758.742,9866.804
4666,0.0,0.0,0.0,0.0,30758.742,8993.854000000007
4667,0.0,0.0,0.0,0.0,30758.742,7733.0106
4668,0.0,0.0,0.0,0.0,30758.742,6445.6073
4669,0.0,0.0,0.0,0.0,30758.742,4809.8036
4670,0.0,0.0,0.0,0.0,30758.742,2931.4691
4671,0.0,0.0,0.0,0.0,30758.742,1119.3262
4672,0.0,0.0,0.0,0.0,30758.742,-714.32649
4673,0.0,0.0,0.0,0.0,30758.742,-2472.9432
4674,0.0,0.0,0.0,0.0,30758.742,-3690.6295
4675,0.0,0.0,0.0,0.0,30758.742,-4001.4764
4676,0.0,0.0,0.0,0.0,30758.742,-3118.8309
4677,0.0,0.0,0.0,0.0,30758.742,-2127.0571
4678,0.0,0.0,0.0,0.0,30758.742,-645.77993
4679,0.0,0.0,0.0,0.0,30758.742,2384.6345
4680,0.0,0.0,0.0,0.0,30758.742,5341.9793
4681,0.0,0.0,0.0,0.0,30758.742,7619.300999999996
4682,0.0,0.0,0.0,0.0,30758.742,9082.1403
4683,0.0,0.0,0.0,0.0,30758.742,10193.011
4684,0.0,0.0,0.0,0.0,30758.742,10736.501
4685,0.0,0.0,0.0,0.0,30758.742,10524.493
4686,0.0,0.0,0.0,0.0,30758.742,9347.4025
4687,0.0,0.0,0.0,0.0,30758.742,7694.8219
4688,0.0,0.0,0.0,0.0,30758.742,5416.9835
4689,0.0,0.0,0.0,0.0,30758.742,3993.9714
4690,0.0,0.0,0.0,0.0,30758.742,2974.059
4691,0.0,0.0,0.0,0.0,30758.742,1483.9267
4692,0.0,0.0,0.0,0.0,30758.742,11.757852
4693,0.0,0.0,0.0,0.0,30758.742,-1549.1373
4694,0.0,0.0,0.0,0.0,30758.742,-3386.7922
4695,0.0,0.0,0.0,0.0,30758.742,-5206.0723
4696,0.0,0.0,0.0,0.0,30758.742,-6899.8807
4697,0.0,0.0,0.0,0.0,30758.742,-8296.3702
4698,0.0,0.0,0.0,0.0,30758.742,-9026.7658
4699,0.0,0.0,0.0,0.0,30758.742,-8851.5635
4700,0.0,0.0,0.0,0.0,30758.742,-6873.5135
4701,0.0,0.0,0.0,0.0,30758.742,-5623.7263
4702,0.0,0.0,0.0,0.0,30758.742,-3618.9471
4703,0.0,0.0,0.0,0.0,30758.742,-165.13489
4704,0.0,0.0,0.0,0.0,30758.742,3058.8409999999985
4705,0.0,0.0,0.0,0.0,30758.742,5772.877
4706,0.0,0.0,0.0,0.0,30758.742,7739.4809
4707,0.0,0.0,0.0,0.0,30758.742,9050.968
4708,0.0,0.0,0.0,0.0,30758.742,9686.5558
4709,0.0,0.0,0.0,0.0,30758.742,9706.8466
4710,0.0,0.0,0.0,0.0,30758.742,8837.9557
4711,0.0,0.0,0.0,0.0,30758.742,7401.975
4712,0.0,0.0,0.0,0.0,30758.742,5232.4373
4713,0.0,0.0,0.0,0.0,30758.742,3471.7722
4714,0.0,0.0,0.0,0.0,30758.742,2634.1674
4715,0.0,0.0,0.0,0.0,30758.742,1272.4995
4716,0.0,0.0,0.0,0.0,30758.742,469.51632
4717,0.0,0.0,0.0,0.0,30758.742,-750.99819
4718,0.0,0.0,0.0,0.0,30758.742,-2692.3179
4719,0.0,0.0,0.0,0.0,30758.742,-4137.2495
4720,0.0,0.0,0.0,0.0,30758.742,-5580.2015
4721,0.0,0.0,0.0,0.0,30758.742,-6735.5585
4722,0.0,0.0,0.0,0.0,30758.742,-7109.6133
4723,0.0,0.0,0.0,0.0,30758.742,-6262.7301
4724,0.0,0.0,0.0,0.0,30758.742,-4663.0277
4725,0.0,0.0,0.0,0.0,30758.742,-3554.8069
4726,0.0,0.0,0.0,0.0,30758.742,-1882.5314
4727,0.0,0.0,0.0,0.0,30758.742,1451.5391
4728,0.0,0.0,0.0,0.0,30758.742,4323.652000000002
4729,0.0,0.0,0.0,0.0,30758.742,6403.9130000000005
4730,0.0,0.0,0.0,0.0,30758.742,8229.214
4731,0.0,0.0,0.0,0.0,30758.742,9394.225999999995
4732,0.0,0.0,0.0,0.0,30758.742,9990.3157
4733,0.0,0.0,0.0,0.0,30758.742,9886.025999999998
4734,0.0,0.0,0.0,0.0,30758.742,8873.3105
4735,0.0,0.0,0.0,0.0,30758.742,7363.8564
4736,0.0,0.0,0.0,0.0,30758.742,5517.6922
4737,0.0,0.0,0.0,0.0,30758.742,4323.1155
4738,0.0,0.0,0.0,0.0,30758.742,3711.927
4739,0.0,0.0,0.0,0.0,30758.742,2774.264
4740,0.0,0.0,0.0,0.0,30758.742,1709.8431
4741,0.0,0.0,0.0,0.0,30758.742,559.55622
4742,0.0,0.0,0.0,0.0,30758.742,-701.0037
4743,0.0,0.0,0.0,0.0,30758.742,-2473.9027
4744,0.0,0.0,0.0,0.0,30758.742,-4005.0527
4745,0.0,0.0,0.0,0.0,30758.742,-5321.1391
4746,0.0,0.0,0.0,0.0,30758.742,-5820.3686
4747,0.0,0.0,0.0,0.0,30758.742,-5166.1068
4748,0.0,0.0,0.0,0.0,30758.742,-3912.1133
4749,0.0,0.0,0.0,0.0,30758.742,-2966.0346
4750,0.0,0.0,0.0,0.0,30758.742,-1618.2845
4751,0.0,0.0,0.0,0.0,30758.742,1420.3955999999998
4752,0.0,0.0,0.0,0.0,30758.742,4402.593999999999
4753,0.0,0.0,0.0,0.0,30758.742,6940.884999999998
4754,0.0,0.0,0.0,0.0,30758.742,8661.380999999998
4755,0.0,0.0,0.0,0.0,30758.742,9867.395999999993
4756,0.0,0.0,0.0,0.0,30758.742,10409.011
4757,0.0,0.0,0.0,0.0,30758.742,10309.868000000002
4758,0.0,0.0,0.0,0.0,30758.742,9313.322
4759,0.0,0.0,0.0,0.0,30758.742,7801.1923
4760,0.0,0.0,0.0,0.0,30758.742,5824.0067
4761,0.0,0.0,0.0,0.0,30758.742,4554.2015
4762,0.0,0.0,0.0,0.0,30758.742,3825.9356
4763,0.0,0.0,0.0,0.0,30758.742,3108.0431
4764,0.0,0.0,0.0,0.0,30758.742,2219.1061
4765,0.0,0.0,0.0,0.0,30758.742,1089.4222
4766,0.0,0.0,0.0,0.0,30758.742,-529.05869
4767,0.0,0.0,0.0,0.0,30758.742,-1648.1628
4768,0.0,0.0,0.0,0.0,30758.742,-3123.6877
4769,0.0,0.0,0.0,0.0,30758.742,-4012.6546
4770,0.0,0.0,0.0,0.0,30758.742,-4636.1785
4771,0.0,0.0,0.0,0.0,30758.742,-4531.305
4772,0.0,0.0,0.0,0.0,30758.742,-3101.1539
4773,0.0,0.0,0.0,0.0,30758.742,-1983.3707
4774,0.0,0.0,0.0,0.0,30758.742,-181.54541
4775,0.0,0.0,0.0,0.0,30758.742,2412.8626
4776,0.0,0.0,0.0,0.0,30758.742,5460.525999999998
4777,0.0,0.0,0.0,0.0,30758.742,7430.657999999999
4778,0.0,0.0,0.0,0.0,30758.742,9084.622000000003
4779,0.0,0.0,0.0,0.0,30758.742,10118.984
4780,0.0,0.0,0.0,0.0,30758.742,10712.001999999993
4781,0.0,0.0,0.0,0.0,30758.742,10790.846000000001
4782,0.0,0.0,0.0,0.0,30758.742,9668.0437
4783,0.0,0.0,0.0,0.0,30758.742,8199.38
4784,0.0,0.0,0.0,0.0,30758.742,6276.1969
4785,0.0,0.0,0.0,0.0,30758.742,5065.5566
4786,0.0,0.0,0.0,0.0,30758.742,4437.4016
4787,0.0,0.0,0.0,0.0,30758.742,3850.981
4788,0.0,0.0,0.0,0.0,30758.742,3652.7644
4789,0.0,0.0,0.0,0.0,30758.742,3375.7584
4790,0.0,0.0,0.0,0.0,30758.742,2467.7017
4791,0.0,0.0,0.0,0.0,30758.742,1018.4137
4792,0.0,0.0,0.0,0.0,30758.742,-373.98342
4793,0.0,0.0,0.0,0.0,30758.742,-1227.569
4794,0.0,0.0,0.0,0.0,30758.742,-2001.7063
4795,0.0,0.0,0.0,0.0,30758.742,-1604.7767
4796,0.0,0.0,0.0,0.0,30758.742,-533.48456
4797,0.0,0.0,0.0,0.0,30758.742,88.257712
4798,0.0,0.0,0.0,0.0,30758.742,1190.5674
4799,0.0,0.0,0.0,0.0,30758.742,3558.325
4800,0.0,0.0,0.0,0.0,30758.742,6161.5119
4801,0.0,0.0,0.0,0.0,30758.742,8069.163
4802,0.0,0.0,0.0,0.0,30758.742,9752.9208
4803,0.0,0.0,0.0,0.0,30758.742,11043.292
4804,0.0,0.0,0.0,0.0,30758.742,11828.275
4805,0.0,0.0,0.0,0.0,30758.742,11990.286
4806,0.0,0.0,0.0,0.0,30758.742,11672.162
4807,0.0,0.0,0.0,0.0,30758.742,10792.001
4808,0.0,0.0,0.0,0.0,30758.742,9267.3453
4809,0.0,0.0,0.0,0.0,30758.742,8359.7263
4810,0.0,0.0,0.0,0.0,30758.742,7932.8105
4811,0.0,0.0,0.0,0.0,30758.742,7494.7467
4812,0.0,0.0,0.0,0.0,30758.742,7108.088
4813,0.0,0.0,0.0,0.0,30758.742,6582.4181
4814,0.0,0.0,0.0,0.0,30758.742,5924.0815
4815,0.0,0.0,0.0,0.0,30758.742,4765.8438
4816,0.0,0.0,0.0,0.0,30758.742,3300.3449
4817,0.0,0.0,0.0,0.0,30758.742,1784.0049
4818,0.0,0.0,0.0,0.0,30758.742,730.06363
4819,0.0,0.0,0.0,0.0,30758.742,598.52195
4820,0.0,0.0,0.0,0.0,30758.742,1529.4088
4821,0.0,0.0,0.0,0.0,30758.742,1770.5027
4822,0.0,0.0,0.0,0.0,30758.742,2351.5285
4823,0.0,0.0,0.0,0.0,30758.742,4423.2428
4824,0.0,0.0,0.0,0.0,30758.742,6595.0074
4825,0.0,0.0,0.0,0.0,30758.742,8642.934
4826,0.0,0.0,0.0,0.0,30758.742,10236.162
4827,0.0,0.0,0.0,0.0,30758.742,11094.942
4828,0.0,0.0,0.0,0.0,30758.742,11825.801
4829,0.0,0.0,0.0,0.0,30758.742,12028.796
4830,0.0,0.0,0.0,0.0,30758.742,12099.288
4831,0.0,0.0,0.0,0.0,30758.742,11976.181
4832,0.0,0.0,0.0,0.0,30758.742,10754.593
4833,0.0,0.0,0.0,0.0,30758.742,9811.6226
4834,0.0,0.0,0.0,0.0,30758.742,9471.9307
4835,0.0,0.0,0.0,0.0,30758.742,8572.5346
4836,0.0,0.0,0.0,0.0,30758.742,8006.7493
4837,0.0,0.0,0.0,0.0,30758.742,6966.1297
4838,0.0,0.0,0.0,0.0,30758.742,5109.5788
4839,0.0,0.0,0.0,0.0,30758.742,2991.6993
4840,0.0,0.0,0.0,0.0,30758.742,800.07835
4841,0.0,0.0,0.0,0.0,30758.742,-1077.2175
4842,0.0,0.0,0.0,0.0,30758.742,-2525.3959
4843,0.0,0.0,0.0,0.0,30758.742,-3236.3784
4844,0.0,0.0,0.0,0.0,30758.742,-2199.207
4845,0.0,0.0,0.0,0.0,30758.742,-1668.8374
4846,0.0,0.0,0.0,0.0,30758.742,-325.01847
4847,0.0,0.0,0.0,0.0,30758.742,2586.0362
4848,0.0,0.0,0.0,0.0,30758.742,5307.1455
4849,0.0,0.0,0.0,0.0,30758.742,7601.7408
4850,0.0,0.0,0.0,0.0,30758.742,9304.7877
4851,0.0,0.0,0.0,0.0,30758.742,10240.8
4852,0.0,0.0,0.0,0.0,30758.742,10677.44
4853,0.0,0.0,0.0,0.0,30758.742,10493.589
4854,0.0,0.0,0.0,0.0,30758.742,9229.8824
4855,0.0,0.0,0.0,0.0,30758.742,7623.8647
4856,0.0,0.0,0.0,0.0,30758.742,5485.5261
4857,0.0,0.0,0.0,0.0,30758.742,4154.543
4858,0.0,0.0,0.0,0.0,30758.742,3185.417
4859,0.0,0.0,0.0,0.0,30758.742,2184.4079
4860,0.0,0.0,0.0,0.0,30758.742,883.24705
4861,0.0,0.0,0.0,0.0,30758.742,-420.8775
4862,0.0,0.0,0.0,0.0,30758.742,-2251.929
4863,0.0,0.0,0.0,0.0,30758.742,-4584.732
4864,0.0,0.0,0.0,0.0,30758.742,-6860.7767
4865,0.0,0.0,0.0,0.0,30758.742,-8430.8869
4866,0.0,0.0,0.0,0.0,30758.742,-9116.8429
4867,0.0,0.0,0.0,0.0,30758.742,-8828.7814
4868,0.0,0.0,0.0,0.0,30758.742,-7657.617
4869,0.0,0.0,0.0,0.0,30758.742,-6547.5425
4870,0.0,0.0,0.0,0.0,30758.742,-4859.6192
4871,0.0,0.0,0.0,0.0,30758.742,-1665.4828
4872,0.0,0.0,0.0,0.0,30758.742,1383.0359
4873,0.0,0.0,0.0,0.0,30758.742,4089.2164
4874,0.0,0.0,0.0,0.0,30758.742,5981.2087
4875,0.0,0.0,0.0,0.0,30758.742,7037.319
4876,0.0,0.0,0.0,0.0,30758.742,7775.6668
4877,0.0,0.0,0.0,0.0,30758.742,7686.4867
4878,0.0,0.0,0.0,0.0,30758.742,6592.6341
4879,0.0,0.0,0.0,0.0,30758.742,4843.5192
4880,0.0,0.0,0.0,0.0,30758.742,3044.3653
4881,0.0,0.0,0.0,0.0,30758.742,1848.6177
4882,0.0,0.0,0.0,0.0,30758.742,520.34408
4883,0.0,0.0,0.0,0.0,30758.742,-1250.1869
4884,0.0,0.0,0.0,0.0,30758.742,-3425.1071
4885,0.0,0.0,0.0,0.0,30758.742,-4961.295
4886,0.0,0.0,0.0,0.0,30758.742,-6992.8717
4887,0.0,0.0,0.0,0.0,30758.742,-9267.1362
4888,0.0,0.0,0.0,0.0,30758.742,-10604.436
4889,0.0,0.0,0.0,0.0,30758.742,-11194.072
4890,0.0,0.0,0.0,0.0,30758.742,-11527.005
4891,0.0,0.0,0.0,0.0,30758.742,-11148.802
4892,0.0,0.0,0.0,0.0,30758.742,-9753.5577
4893,0.0,0.0,0.0,0.0,30758.742,-8258.1906
4894,0.0,0.0,0.0,0.0,30758.742,-5846.5938
4895,0.0,0.0,0.0,0.0,30758.742,-2564.432
4896,0.0,0.0,0.0,0.0,30758.742,638.13224
4897,0.0,0.0,0.0,0.0,30758.742,3591.5856
4898,0.0,0.0,0.0,0.0,30758.742,5015.8556
4899,0.0,0.0,0.0,0.0,30758.742,6549.1909
4900,0.0,0.0,0.0,0.0,30758.742,7618.5955
4901,0.0,0.0,0.0,0.0,30758.742,7670.3711
4902,0.0,0.0,0.0,0.0,30758.742,6839.4998
4903,0.0,0.0,0.0,0.0,30758.742,6229.7252
4904,0.0,0.0,0.0,0.0,30758.742,3475.3012
4905,0.0,0.0,0.0,0.0,30758.742,1817.2252
4906,0.0,0.0,0.0,0.0,30758.742,98.394972
4907,0.0,0.0,0.0,0.0,30758.742,-1889.1675
4908,0.0,0.0,0.0,0.0,30758.742,-4477.4081
4909,0.0,0.0,0.0,0.0,30758.742,-6998.5737
4910,0.0,0.0,0.0,0.0,30758.742,-9333.7421
4911,0.0,0.0,0.0,0.0,30758.742,-11088.231
4912,0.0,0.0,0.0,0.0,30758.742,-12480.285
4913,0.0,0.0,0.0,0.0,30758.742,-12719.29
4914,0.0,0.0,0.0,0.0,30758.742,-12934.227
4915,0.0,0.0,0.0,0.0,30758.742,-11913.207
4916,0.0,0.0,0.0,0.0,30758.742,-10783.835
4917,0.0,0.0,0.0,0.0,30758.742,-9988.6081
4918,0.0,0.0,0.0,0.0,30758.742,-7921.4712
4919,0.0,0.0,0.0,0.0,30758.742,-4097.0601
4920,0.0,0.0,0.0,0.0,30758.742,-277.01487
4921,0.0,0.0,0.0,0.0,30758.742,2575.708
4922,0.0,0.0,0.0,0.0,30758.742,4193.8187
4923,0.0,0.0,0.0,0.0,30758.742,5613.713
4924,0.0,0.0,0.0,0.0,30758.742,6617.9325
4925,0.0,0.0,0.0,0.0,30758.742,6775.1229
4926,0.0,0.0,0.0,0.0,30758.742,6108.4038
4927,0.0,0.0,0.0,0.0,30758.742,4493.9708
4928,0.0,0.0,0.0,0.0,30758.742,2669.927
4929,0.0,0.0,0.0,0.0,30758.742,1019.5854
4930,0.0,0.0,0.0,0.0,30758.742,-112.35701
4931,0.0,0.0,0.0,0.0,30758.742,-1778.2058
4932,0.0,0.0,0.0,0.0,30758.742,-2787.8687
4933,0.0,0.0,0.0,0.0,30758.742,-4420.2603
4934,0.0,0.0,0.0,0.0,30758.742,-6582.7926
4935,0.0,0.0,0.0,0.0,30758.742,-8397.8605
4936,0.0,0.0,0.0,0.0,30758.742,-10247.977
4937,0.0,0.0,0.0,0.0,30758.742,-11062.7
4938,0.0,0.0,0.0,0.0,30758.742,-11783.012
4939,0.0,0.0,0.0,0.0,30758.742,-10790.422
4940,0.0,0.0,0.0,0.0,30758.742,-8998.3553
4941,0.0,0.0,0.0,0.0,30758.742,-8007.5291
4942,0.0,0.0,0.0,0.0,30758.742,-5993.0065
4943,0.0,0.0,0.0,0.0,30758.742,-2711.9856
4944,0.0,0.0,0.0,0.0,30758.742,736.11779
4945,0.0,0.0,0.0,0.0,30758.742,2890.016
4946,0.0,0.0,0.0,0.0,30758.742,4530.2081
4947,0.0,0.0,0.0,0.0,30758.742,5968.1084
4948,0.0,0.0,0.0,0.0,30758.742,6914.1297
4949,0.0,0.0,0.0,0.0,30758.742,7109.592
4950,0.0,0.0,0.0,0.0,30758.742,6202.4185
4951,0.0,0.0,0.0,0.0,30758.742,4814.404
4952,0.0,0.0,0.0,0.0,30758.742,2750.7727
4953,0.0,0.0,0.0,0.0,30758.742,1194.9048
4954,0.0,0.0,0.0,0.0,30758.742,-232.82025
4955,0.0,0.0,0.0,0.0,30758.742,-1838.2532
4956,0.0,0.0,0.0,0.0,30758.742,-3661.7355
4957,0.0,0.0,0.0,0.0,30758.742,-5471.6686
4958,0.0,0.0,0.0,0.0,30758.742,-7713.7369
4959,0.0,0.0,0.0,0.0,30758.742,-9175.565
4960,0.0,0.0,0.0,0.0,30758.742,-10515.306
4961,0.0,0.0,0.0,0.0,30758.742,-11610.955
4962,0.0,0.0,0.0,0.0,30758.742,-11754.491
4963,0.0,0.0,0.0,0.0,30758.742,-11113.317
4964,0.0,0.0,0.0,0.0,30758.742,-9306.0515
4965,0.0,0.0,0.0,0.0,30758.742,-7808.3537
4966,0.0,0.0,0.0,0.0,30758.742,-5473.4125
4967,0.0,0.0,0.0,0.0,30758.742,-2428.5656
4968,0.0,0.0,0.0,0.0,30758.742,963.98615
4969,0.0,0.0,0.0,0.0,30758.742,3776.2549
4970,0.0,0.0,0.0,0.0,30758.742,5863.555
4971,0.0,0.0,0.0,0.0,30758.742,7452.1283
4972,0.0,0.0,0.0,0.0,30758.742,8131.9503
4973,0.0,0.0,0.0,0.0,30758.742,8581.7063
4974,0.0,0.0,0.0,0.0,30758.742,8584.1246
4975,0.0,0.0,0.0,0.0,30758.742,8439.0087
4976,0.0,0.0,0.0,0.0,30758.742,6752.6998
4977,0.0,0.0,0.0,0.0,30758.742,5423.5396
4978,0.0,0.0,0.0,0.0,30758.742,3740.0042
4979,0.0,0.0,0.0,0.0,30758.742,1996.6347
4980,0.0,0.0,0.0,0.0,30758.742,609.22211
4981,0.0,0.0,0.0,0.0,30758.742,-1420.7808
4982,0.0,0.0,0.0,0.0,30758.742,-3649.3719
4983,0.0,0.0,0.0,0.0,30758.742,-5536.6443
4984,0.0,0.0,0.0,0.0,30758.742,-7531.4692
4985,0.0,0.0,0.0,0.0,30758.742,-9228.933
4986,0.0,0.0,0.0,0.0,30758.742,-10417.262
4987,0.0,0.0,0.0,0.0,30758.742,-10435.259
4988,0.0,0.0,0.0,0.0,30758.742,-9056.5275
4989,0.0,0.0,0.0,0.0,30758.742,-7327.7685
4990,0.0,0.0,0.0,0.0,30758.742,-5323.0324
4991,0.0,0.0,0.0,0.0,30758.742,-2290.7188
4992,0.0,0.0,0.0,0.0,30758.742,877.03519
4993,0.0,0.0,0.0,0.0,30758.742,3515.8193
4994,0.0,0.0,0.0,0.0,30758.742,5739.6889999999985
4995,0.0,0.0,0.0,0.0,30758.742,7465.57
4996,0.0,0.0,0.0,0.0,30758.742,8732.6428
4997,0.0,0.0,0.0,0.0,30758.742,9325.76058
4998,0.0,0.0,0.0,0.0,30758.742,9683.7526
4999,0.0,0.0,0.0,0.0,30758.742,9800.8001
5000,0.0,0.0,0.0,0.0,30758.742,8440.549
5001,0.0,0.0,0.0,0.0,30758.742,7067.3442
5002,0.0,0.0,0.0,0.0,30758.742,5539.1549
5003,0.0,0.0,0.0,0.0,30758.742,3656.9424
5004,0.0,0.0,0.0,0.0,30758.742,1860.1751
5005,0.0,0.0,0.0,0.0,30758.742,117.29058
5006,0.0,0.0,0.0,0.0,30758.742,-2091.5804
5007,0.0,0.0,0.0,0.0,30758.742,-4062.5606
5008,0.0,0.0,0.0,0.0,30758.742,-5811.7839
5009,0.0,0.0,0.0,0.0,30758.742,-7154.9803
5010,0.0,0.0,0.0,0.0,30758.742,-7793.5143
5011,0.0,0.0,0.0,0.0,30758.742,-7756.7432
5012,0.0,0.0,0.0,0.0,30758.742,-6857.9467
5013,0.0,0.0,0.0,0.0,30758.742,-5373.8007
5014,0.0,0.0,0.0,0.0,30758.742,-3160.7982
5015,0.0,0.0,0.0,0.0,30758.742,70.16361
5016,0.0,0.0,0.0,0.0,30758.742,3255.3909700000004
5017,0.0,0.0,0.0,0.0,30758.742,5854.2898
5018,0.0,0.0,0.0,0.0,30758.742,7720.8671
5019,0.0,0.0,0.0,0.0,30758.742,9063.429
5020,0.0,0.0,0.0,0.0,30758.742,9578.0375
5021,0.0,0.0,0.0,0.0,30758.742,9474.9406
5022,0.0,0.0,0.0,0.0,30758.742,8260.182
5023,0.0,0.0,0.0,0.0,30758.742,6748.0759
5024,0.0,0.0,0.0,0.0,30758.742,4742.0765
5025,0.0,0.0,0.0,0.0,30758.742,2971.2769
5026,0.0,0.0,0.0,0.0,30758.742,2270.5611
5027,0.0,0.0,0.0,0.0,30758.742,1426.6236
5028,0.0,0.0,0.0,0.0,30758.742,126.29815
5029,0.0,0.0,0.0,0.0,30758.742,-1387.2424
5030,0.0,0.0,0.0,0.0,30758.742,-3320.2331
5031,0.0,0.0,0.0,0.0,30758.742,-4978.0409
5032,0.0,0.0,0.0,0.0,30758.742,-6811.5874
5033,0.0,0.0,0.0,0.0,30758.742,-7798.1899
5034,0.0,0.0,0.0,0.0,30758.742,-8529.7201
